uid,brand,year,model,title,usedOrNew,transmission,engine,driveType,fuelType,fuelConsumption,kilometres,cylindersInEngine,bodyType,suburb,state,doors,seats,extColour,intColour,price
6b3c2571-1325-471c-a1ce-5bf5832ab226,Land,2014,Rover,Range Rover HSE TDV6,USED,Automatic,3.0,AWD,Diesel,7.5,113018,6.0,SUV,Petersham,NSW,4,5,Green,Beige,71950
f602fbae-2255-40ea-88c8-699dd13de94e,Land,2020,Rover,Range Rover Evoque P200 S (147KW),USED,Automatic,2.0,AWD,Premium,8.1,23479,4.0,SUV,Smeaton Grange,NSW,4,5,Black,Black,75888
4e817509-3c92-46a4-8369-ef0f3854fdf0,Land,2017,Rover,Range Rover Evoque TD4 180 HSE Dynamic,USED,Automatic,2.0,AWD,Diesel,5.1,67662,4.0,SUV,Blacktown,NSW,2,4,White,Black,62280
0d32784a-ba2d-457e-922b-15687a09aef6,Land,2014,Rover,Range Rover Evoque SD4 Pure,USED,Automatic,2.2,AWD,Diesel,6.0,93224,4.0,SUV,Fyshwick,ACT,3,5,Grey,Black,33990
02360e57-c60d-4edc-98d1-125d6fd20c45,Land,2005,Rover,Range Rover Sport 2.7 TDV6,USED,Automatic,2.7,4WD,Diesel,10.2,167000,6.0,SUV,Ashmore,QLD,4,5,White,Black Leather,19999
4b178e8a-cd87-4e6e-9f97-4c291895663f,Land,2019,Rover,Range Rover Sport SDV6 SE (183KW),USED,Automatic,3.0,AWD,Diesel,7.8,76750,6.0,SUV,Glebe,NSW,4,5,Black,Black,109950
6cf46e68-c57d-4535-a5a1-c90cbc6313ee,Land,2014,Rover,Range Rover Vogue SE SDV8,USED,Automatic,4.4,AWD,Diesel,8.7,118684,8.0,SUV,Nedlands,WA,4,5,Red,Black,84900
366a20a5-5dbb-4c47-88be-8e70c22be8fb,Land,2018,Rover,Discovery TD6 SE,USED,Automatic,3.0,4WD,Diesel,7.2,146118,6.0,SUV,Deer Park,VIC,4,5,White,Black,59990
b80837a2-4c38-40dc-83eb-478825aca8b1,Land,2017,Rover,Discovery Sport TD4 180 SE 5 Seat,USED,Automatic,2.0,AWD,Diesel,5.3,75441,4.0,SUV,Gepps Cross,SA,4,5,Silver,Grey,36777
4546d28e-197f-47e8-ad7e-fdc96fdcabb8,Land,2014,Rover,Range Rover Sport 3.0 SDV6 Autobiography,USED,Automatic,3.0,AWD,Diesel,7.5,191825,6.0,SUV,Cabramatta,NSW,4,5,White,Black,54990
845bb430-297d-4b32-85b2-dfbd03fb1df0,Lexus,2016,NX300H,Sports Luxury Hybrid (awd),USED,Automatic,2.5,AWD,Hybrid,5.7,68718,4.0,SUV,Palmyra,WA,4,5,Silver,Black,45990
b91a5435-efec-4506-bc56-91654f5279b6,Lexus,2016,IS350,F Sport,USED,Automatic,3.5,Rear,Premium,9.7,71196,6.0,Sedan,Everton Hills,QLD,4,5,Silver,Black,41999
1225bbfd-1713-4005-9da0-ee67999505f3,Lexus,2018,NX300H,F Sport Hybrid (awd),USED,Automatic,2.5,AWD,Hybrid,5.7,56888,4.0,SUV,Elsternwick,VIC,4,5,Red,Black,64990
19b6ee5a-7102-49f3-9538-df1fcd6872a5,Lexus,2017,IS200T,Luxury,USED,Automatic,2.0,Rear,Premium,7.5,54260,4.0,Sedan,Elsternwick,VIC,4,5,White,Black,35990
9e6803e0-0e4a-4e69-8471-403912303c74,Lexus,2019,NX300H,Luxury Hybrid (awd),USED,Automatic,2.5,AWD,Hybrid,5.7,36019,4.0,SUV,MELBOURNE,VIC,4,5,Silver,Black,56880
e27f1aa7-91df-42e9-8b33-89c1dfc21252,Lexus,2019,RX350,F-Sport,USED,Automatic,3.5,AWD,-,9.6,32991,6.0,SUV,Waterloo,NSW,4,5,Grey,F Sport Black,70900
209a0be8-b517-4b50-8fab-cc316d618f87,Lexus,2022,UX200,F Sport +EP1,DEMO,Automatic,2.0,Front,Unleaded,5.8,5122,4.0,SUV,Osborne Park,WA,4,5,Silver,Black,59999
442f46e0-f263-4735-9d89-66ac337f18b5,Lexus,2022,ES250,Luxury,USED,Automatic,2.5,Front,Premium,6.6,8211,4.0,Sedan,Waterloo,NSW,4,5,White,Black,61900
b490db8f-be92-4742-b1af-fec5531262b2,Lexus,2005,RX330,Sports Luxury,USED,Automatic,3.3,4WD,Unleaded,17.2,244039,6.0,SUV,West Footscray,VIC,4,5,Gold,Beige,15999
090e2ff1-d830-4113-a44d-67285dcfae88,Lexus,2019,LX570,,USED,Automatic,5.7,4WD,Premium,14.4,55000,8.0,SUV,South Melbourne,VIC,4,8,Black,Beige,119888
d58153fd-0500-49d2-b340-c1330120bcda,Lexus,2020,RC,F,USED,Automatic,5.0,Rear,Premium,11.2,51418,8.0,Coupe,Berwick,VIC,2,4,Red,Black,99997
0f9898dc-7953-4aaf-8099-aa05787fc8c0,Lexus,2020,LX450D,,USED,Automatic,4.5,AWD,Diesel,9.5,31813,8.0,SUV,Midland,WA,4,5,White,Black,126990
d1f23d5d-f8d6-4ab9-928f-3a606468faa1,Lexus,2018,ES350,Sports Luxury,USED,Automatic,3.5,Front,Premium,9.5,46586,6.0,Sedan,Waterloo,NSW,4,5,Grey,Black,52900
4c23a0a1-18ca-4be2-af0f-4d5bc957ec33,Lexus,2021,ES300H,F Sport + EP (hybrid),USED,Automatic,2.5,Front,Hybrid,4.8,11773,4.0,Sedan,Berwick,VIC,4,5,Grey,Black,78990
5844c53b-a117-480b-bb58-991dd0914980,Lexus,2018,LX570,,USED,Automatic,5.7,4WD,Premium,14.4,94273,8.0,SUV,Waterloo,NSW,4,8,Grey,Black,105900
17822e5f-c8ce-4f80-abe6-3987a68f41cf,Lexus,2018,CT,200H F Sport Hybrid,USED,Automatic,1.8,Front,Hybrid,4.1,18200,4.0,Hatchback,Berwick,VIC,5,5,Blue,White,43990
275cb527-9b16-4bcd-89a4-2c1a70cc22f0,Lexus,2011,RX450H,Sports Luxury,USED,Automatic,3.5,4WD,Premium,6.4,183107,6.0,SUV,Sylvania,NSW,4,5,Silver,Grey,20990
d7fc61ee-1523-4f5e-b1a1-1bdfd8a3b728,Lexus,2022,RX450H,Sports Luxury Hybrid,USED,Automatic,3.5,AWD,Hybrid,5.7,17412,6.0,SUV,Indooroopilly,QLD,4,5,White,Black,104990
c3238c2a-3ad9-41a2-a2ca-e5b49e5441db,Lexus,2021,ES250,F Sport,USED,Automatic,2.5,Front,Premium,6.8,18033,4.0,Sedan,Elsternwick,VIC,4,5,Silver,F Sport Black,72990
a61ad18d-0847-4a0c-87de-93757a997d43,Lexus,2023,LX500D,Sports Luxury,USED,Automatic,3.3,AWD,Diesel,8.9,11,6.0,SUV,Burleigh Heads,QLD,4,5,White,White,198000
25a00a9a-7519-4d11-b231-ad4ee06723e6,Lexus,2015,NX200T,Luxury (fwd),USED,Automatic,2.0,Front,Premium,7.7,142080,4.0,SUV,Oakleigh,VIC,4,5,Grey,Black Leather,29998
c9188efc-c445-4eed-88cc-242c168b3916,Lexus,2020,UX200,Luxury +EP1,USED,Automatic,2.0,Front,Unleaded,5.8,20747,4.0,SUV,Waterloo,NSW,4,5,Black,Black,49900
eb08bc5d-c5ec-4406-b6c4-88b5619acc77,Lexus,2019,RX350L,Sports Luxury,USED,Automatic,3.5,AWD,Premium,10.2,79501,6.0,SUV,Berwick,VIC,4,7,Silver,Black,69388
0a87f639-82b1-4fa3-a798-1ae6bcb8bee3,Lexus,2018,NX300,F Sport (awd),USED,Automatic,2.0,AWD,Premium,7.9,68955,4.0,SUV,Dudley Park,WA,4,5,White,Black,47900
1633cf4b-1fb3-4c7e-9215-e857663e9573,Lexus,2021,CT,200H Luxury Hybrid,USED,Automatic,1.8,Front,Hybrid,4.1,7174,4.0,Hatchback,Waterloo,NSW,5,5,White,Black,56900
041774f0-0f0c-4de1-bc02-46bbaa1ec7e7,Lexus,2019,NX300,Crafted Edition (fwd),USED,Automatic,2.0,Front,Premium,7.7,15866,4.0,SUV,Waterloo,NSW,4,5,Grey,Black,59900
5fc9ec62-2d1e-4754-a1e0-65c272155196,Lexus,2020,RX300,Luxury,USED,Automatic,2.0,Front,Premium,8.1,26272,4.0,SUV,Waterloo,NSW,4,5,Grey,Black,63900
b174830d-9b56-4f64-bd2d-660890de5cb5,Lexus,2020,RC350,F Sport,USED,Automatic,3.5,Rear,Premium,9.1,29288,6.0,Coupe,Belconnen,ACT,2,4,White,Black,68888
1c225736-8423-4841-b7a1-0600f84c83c7,Lexus,2022,NX350H,Sports Luxury + EP1 Hybrid AWD,USED,Automatic,2.5,AWD,Hybrid,5.0,16008,4.0,SUV,Waterloo,NSW,4,5,Grey,Black And Cream,96153
2c548c51-482c-458b-9076-9063a6bf9609,Lexus,2015,NX200T,Sports Luxury (awd),USED,Automatic,2.0,AWD,Premium,7.9,65905,4.0,SUV,Berwick,VIC,4,5,Grey,Black,41990
41bfd007-b276-4952-86f6-6a5b042ffc7c,Lexus,2016,CT200H,F Sport,USED,Automatic,1.8,Front,Hybrid,4.1,87500,4.0,Hatchback,Hendra,QLD,5,5,White,Black,33352
d332ace1-d60b-4a51-b044-961ec0ba4373,Lexus,2020,IS350,F Sport,USED,Automatic,3.5,Rear,Premium,9.7,29222,6.0,Sedan,Maddington,WA,4,5,White,Black,65778
d8613ead-7c98-423e-8075-e5fff61a30e9,Lexus,2017,ES300H,Sports Luxury Hybrid,USED,Automatic,2.5,Front,Hybrid,5.5,29978,4.0,Sedan,Waterloo,NSW,4,5,Grey,Black,50900
663515a2-7231-4f4f-9d86-aabc89375c7a,Lexus,2015,NX200T,Luxury (awd),USED,Automatic,2.0,AWD,Premium,7.9,140878,4.0,SUV,Maryville,NSW,4,5,Grey,Black,27980
a72cb3a7-29b9-416f-9bca-b3d821f64932,Lexus,2013,RX270,(FWD),USED,Automatic,2.7,Front,Unleaded,9.7,75497,4.0,SUV,Castle Hill,NSW,4,5,Silver,Leather,27990
5ae9114b-4620-4df8-8175-92debc417c14,Lexus,2019,NX300,Luxury (fwd),USED,Automatic,2.0,Front,Premium,7.7,76629,4.0,SUV,MELBOURNE,VIC,4,5,Grey,Black,48880
2a9dfc09-771b-4b77-a541-c7b99adb6398,Lexus,2004,SC430,,USED,Automatic,4.3,Rear,Premium,12.0,44329,8.0,Convertible,Nunawading,VIC,2,4,Blue,Beige,51990
1a856199-a1cd-4523-ad32-81a80c91d935,Lexus,2013,ES300H,Luxury,USED,Automatic,2.5,Front,Premium,5.5,141500,4.0,Sedan,Kedron,QLD,4,5,Grey,Black,26990
da320043-62d4-4f05-84bd-d39d37d0fc44,Lexus,2019,RX300,Luxury + Enhancement Pack,USED,Automatic,2.0,Front,Premium,8.1,41988,4.0,SUV,Taree,NSW,4,5,Silver,Black,52888
ec49eac6-0c3f-4c88-85f5-44a5c9755df4,Lexus,2017,RX450H,Luxury Hybrid,USED,Automatic,3.5,AWD,Hybrid,5.7,102649,6.0,SUV,Elsternwick,VIC,4,5,Black,Black,57990
e9eb2d90-df21-4f0b-9fd8-44a2993338b0,Lexus,1999,LX470,(4X4),USED,Automatic,4.7,4WD,Premium,0.0,240000,8.0,SUV,Brooklyn,VIC,4,8,Green,Leather,24999
e71b3251-2d29-4e44-ad45-22787271982c,Lexus,2021,ES250,Luxury +EP1,USED,Automatic,2.5,Front,Premium,6.6,13682,4.0,Sedan,Springwood,QLD,4,5,Silver,Black,64990
93fe97c6-776a-4d22-b377-65818fb34cea,Lexus,2015,NX200T,Luxury (awd),USED,Automatic,2.0,AWD,Premium,7.9,130630,4.0,SUV,Port Macquarie,NSW,4,5,Silver,Black,29990
12cf8c1e-bd3b-4b52-8a95-4bba9ead6b37,Lexus,2016,IS300H,Luxury Hybrid,USED,Automatic,2.5,Rear,Hybrid,4.9,31098,4.0,Sedan,Waterloo,NSW,4,5,Silver,Black,44900
2e1a70fb-b893-4040-8f58-e7e6841f71e4,Lexus,2022,ES250,Luxury,USED,Automatic,2.5,Front,Premium,6.6,11650,4.0,Sedan,Southport,QLD,4,5,Silver,Beige,59980
ec095d4e-af5d-4e58-aa77-3bf92b6f94b2,Lexus,2010,IS250,Prestige,USED,Automatic,2.5,Rear,Premium,9.1,73875,6.0,Sedan,Elsternwick,VIC,4,5,Red,Black,24990
d92d397b-801f-47d5-9ed9-4c5d49e43035,Lexus,2020,RX350,F-Sport,USED,Automatic,3.5,AWD,-,9.6,22352,6.0,SUV,Elsternwick,VIC,4,5,Blue,Black,82990
3a12706b-1e15-4d93-b3e6-031da945cf2a,Lexus,2014,GS450H,Hybrid F Sport,USED,Automatic,3.5,Rear,Hybrid,6.3,102931,6.0,Sedan,Waterloo,NSW,4,5,Grey,Black,44900
2fd7095b-0605-44ec-9f8b-727a3164c4ab,Lexus,2020,RX450H,Sports Luxury Hybrid,USED,Automatic,3.5,AWD,Hybrid,5.7,34661,6.0,SUV,Osborne Park,WA,4,5,White,Black,89999
2244e8c2-5c13-4cab-a9ba-efcc213d8cb2,Lexus,2017,LC500,V8,USED,Automatic,5.0,Rear,Premium,11.6,66398,8.0,Coupe,Waterloo,NSW,2,4,White,Black,129900
e2988769-e27a-4efe-92de-f25018e08e12,Lexus,2020,RX450HL,Sport Luxury Hybrid (awd),USED,Automatic,3.5,AWD,Hybrid,6.0,24884,6.0,SUV,MELBOURNE,VIC,4,7,Silver,Black,99880
0ddbcfaa-0338-4292-b530-d4d38c18a023,Lexus,2014,GS250,Luxury,USED,Automatic,2.5,Rear,Premium,9.3,68429,6.0,Sedan,Port Augusta,SA,4,5,White,Black,35880
52612b3a-667b-4047-9de1-64a4f87db2b2,Lexus,2019,UX200,Luxury +EP1,USED,Automatic,2.0,Front,Unleaded,5.8,13442,4.0,SUV,Waterloo,NSW,4,5,Grey,Black,47900
c9f5830d-1724-4ac9-935e-ce7b172d6abd,Lexus,2009,RX350,Sports Luxury,USED,Automatic,3.5,4WD,Premium,10.8,260000,6.0,SUV,Wangara,WA,4,5,Grey,Black,13990
a2f6126c-9bdd-4f8b-8f59-e31dda474232,Lexus,2019,NX300H,Luxury Hybrid (fwd),USED,Automatic,2.5,Front,Hybrid,5.6,25867,4.0,SUV,Waterloo,NSW,4,5,Black,Black,59900
e63c31d7-6a3e-450c-90ca-011e3386678a,Lexus,2018,RX300,Luxury,USED,Automatic,2.0,Front,Premium,8.1,86384,4.0,SUV,Carlton,NSW,4,5,White,Black,48888
56194051-c962-4567-a3dc-8d74ace7b13b,Lexus,2012,RX270,(FWD),USED,Automatic,2.7,Front,Unleaded,9.7,116606,4.0,SUV,Brooklyn,VIC,4,5,Silver,Black,26987
41753161-4f03-4ef6-8e85-6f3bb1eb95ad,Lexus,2019,LX570,,USED,Automatic,5.7,4WD,Premium,14.4,55274,8.0,SUV,Elsternwick,VIC,4,8,Black,Black,128990
9c3f3721-c06a-4c98-97ca-f7dc0ea24575,Lexus,2017,RX350,F-Sport,USED,Automatic,3.5,AWD,-,9.6,55579,6.0,SUV,Waterloo,NSW,4,5,Black,Black,59900
a42c79f9-02c6-4f36-b5e7-8e591f9ecce2,Lexus,2019,UX200,Luxury +EP1,USED,Automatic,2.0,Front,Unleaded,5.8,76532,4.0,SUV,Elsternwick,VIC,4,5,Grey,Black,41990
9983f677-1e90-4e6e-9ec1-85231c442686,Lexus,2014,RX270,(FWD),USED,Automatic,2.7,Front,Unleaded,9.7,184543,4.0,SUV,Minchinbury,NSW,4,5,Silver,Black,24995
d9637d0e-10ad-4caa-89b1-092bcc65d558,Lexus,2018,LX450D,,USED,Automatic,4.5,AWD,Diesel,9.5,97937,8.0,SUV,Mackay,QLD,4,5,Silver,Black,106990
59bd242f-28fb-488e-a4b8-22cc8995018d,Lexus,2017,NX300H,Sports Luxury Hybrid (awd),USED,Automatic,2.5,AWD,Hybrid,5.7,112667,4.0,SUV,MELBOURNE,VIC,4,5,Silver,Black,49880
18e875c0-93c8-4b11-b577-f2d7171b2665,Lexus,2022,ES250,F Sport,USED,Automatic,2.5,Front,Premium,6.8,21166,4.0,Sedan,Waterloo,NSW,4,5,Grey,F Sport Black,64900
b7cab112-b8ff-498c-b811-acf3614c9735,Lexus,2021,ES300H,Luxury +EP1 (hybrid),USED,-,2.5,Front,Hybrid,4.8,10050,4.0,Sedan,Burwood,NSW,4,5,White,Black,67800
133d7767-9bcc-49bc-b7a0-7dc69db182e2,Lexus,2018,NX300,F Sport (fwd),USED,Automatic,2.0,Front,Premium,7.7,63994,4.0,SUV,Southport,QLD,4,5,Black,Black,48990
a3c040e9-4442-41b8-af2e-bd5664d5cac6,Lexus,2021,ES250,Luxury +EP1,USED,Automatic,2.5,Front,Premium,6.6,12351,4.0,Sedan,Fortitude Valley,QLD,4,5,Blue,Beige,57990
aba52eee-dd90-4f18-a821-357ef8a5931e,Lexus,2018,RX350,Sports Luxury,USED,Automatic,3.5,AWD,Premium,9.6,136480,6.0,SUV,Carlton,NSW,4,5,Gold,Cream,47888
2d951d04-a37d-451b-8226-fd1a69c49233,Lexus,2009,IS250C,Sports Luxury,USED,Automatic,2.5,Rear,Premium,9.3,100500,6.0,Convertible,Brookvale,NSW,2,4,Silver,Cream,22999
9390c958-8861-44fc-9f9d-879b24212cd1,Lexus,2019,UX200,Luxury +EP1,USED,Automatic,2.0,Front,Unleaded,5.8,5159,4.0,SUV,Castle Hill,NSW,4,5,White,Black,43990
d20b9789-677c-448a-b7b0-444bc5e2eab7,Lexus,2014,IS300H,Luxury Hybrid,USED,Automatic,2.5,Rear,Hybrid,4.9,69839,4.0,Sedan,Hoppers Crossing,VIC,4,5,Silver,Beige,35990
91631fad-a320-4f0e-bb27-a9f6bf5229af,Lexus,2021,IS300,Luxury +EP1,USED,Automatic,2.0,Rear,Premium,8.2,18936,4.0,Sedan,CAMBERWELL,VIC,4,5,Silver,Black,67490
7d495608-7a10-425b-8436-3a5ea863f30f,Lexus,2016,RX350,F-Sport,USED,Automatic,3.5,AWD,-,9.6,84076,6.0,SUV,Jamisontown,NSW,4,5,White,Black,49989
d48ae40e-ff2f-436e-8d30-0d2445460782,Lexus,2022,NX350,F Sport + EP1 AWD,USED,Automatic,2.4,AWD,Premium,8.1,14573,4.0,SUV,Elsternwick,VIC,4,5,Red,Black,87990
6e2c9200-ab3d-442a-a434-2fbf61446b7f,Lexus,2016,NX200T,F Sport (awd),USED,Automatic,2.0,AWD,Premium,7.9,70108,4.0,SUV,Virginia,QLD,4,5,Grey,Black Sports Leather,42500
8e867ca2-e4b8-4633-8210-790dfcb0c99c,Lexus,2018,RX350L,Luxury,USED,Automatic,3.5,AWD,Premium,10.6,76495,6.0,SUV,Waterloo,NSW,4,7,White,Black,62900
277d1a0e-b2d9-4724-b261-6d1fc48fe598,Lexus,2021,IS300H,F Sport +EP1 Hybrid,USED,-,2.5,Rear,Hybrid,5.1,37340,4.0,Sedan,Berwick,VIC,4,5,Grey,White,74873
ed43a211-5b54-4633-9de0-8336e9306181,Lexus,2019,RX350,Crafted Edition,USED,Automatic,3.5,AWD,Premium,9.6,48494,6.0,SUV,Waterloo,NSW,4,5,Black,Black,68900
ef0269e8-a005-438c-8222-cd82e8c32709,Lexus,2023,ES300H,Luxury +EP1 (hybrid),USED,-,2.5,Front,Hybrid,4.8,2148,4.0,Sedan,Indooroopilly,QLD,4,5,Grey,Black,70990
3f8637fd-c3ff-4f8d-bcaf-f7041cfc0222,Lexus,2019,RX450H,F Sport Hybrid,USED,Automatic,3.5,AWD,Hybrid,5.7,89503,6.0,SUV,Waterloo,NSW,4,5,White,Black,69900
84431010-915f-462e-9f51-259c42804435,Lexus,2014,RX450H,Luxury,USED,Automatic,3.5,4WD,Premium,6.4,101688,6.0,SUV,Alphington,VIC,4,5,Grey,Black,37990
c56480b0-ea80-4515-a166-2c5a4ceed7a2,Lexus,2021,IS350,F Sport +EP1,USED,Automatic,3.5,Rear,Premium,9.5,8700,6.0,Sedan,Berwick,VIC,4,5,Black,Red,82800
b8702b33-824c-4b49-bc1a-4685951090e6,Lexus,2011,CT200H,Sports Luxury,USED,Automatic,1.8,Front,Hybrid,4.1,168378,4.0,Hatchback,Wodonga,VIC,5,5,Silver,Black,18990
85ef3074-ac1a-4b8e-93ab-0e4422d33a9f,Lexus,2014,IS300H,Luxury Hybrid,USED,Automatic,2.5,Rear,Hybrid,4.9,135000,4.0,Sedan,Southport,QLD,4,5,White,Black,25990
b1e739b4-a2e3-4c5d-8534-a85f741d6b93,Lexus,2018,RX350,Luxury,USED,Automatic,3.5,AWD,Premium,9.6,61556,6.0,SUV,Elsternwick,VIC,4,5,Blue,Black,57990
8146db83-70fa-4fff-bf0a-95bbee65148c,Lexus,2011,IS250,F Sport,USED,Automatic,2.5,Rear,Premium,9.1,150679,6.0,Sedan,Sutherland,NSW,4,5,Grey,Black,17999
2f272c96-4353-4713-9d14-14eba105ef79,Lexus,2016,RX350,F-Sport,USED,Automatic,3.5,AWD,-,9.6,79235,6.0,SUV,Sunbury,VIC,4,5,Silver,Black,58490
293cb34b-4cb3-4d28-8d4e-720f60f1cd6d,Lexus,2015,RC200T,F Sport,USED,Automatic,2.0,Rear,Premium,7.3,65548,4.0,Coupe,Waterloo,NSW,2,4,White,Red,44900
9f78aefa-1f92-47cd-a223-1d7d71b7171a,Lexus,2018,NX300,F Sport (awd),USED,Automatic,2.0,AWD,Premium,7.9,45584,4.0,SUV,Bundoora,VIC,4,5,Grey,Leather,53888
78b4e8f7-9f9d-47c9-8249-21e9aa158a4b,Lexus,2016,RC350,F Sport,USED,Automatic,3.5,Rear,Premium,9.4,84766,6.0,Coupe,Wodonga,VIC,2,4,Black,Black,49990
4e6caaf9-9890-45a7-8b27-7a234bb8c3a0,Lexus,2018,RX350,F-Sport,USED,Automatic,3.5,AWD,-,9.6,66701,6.0,SUV,MELBOURNE,VIC,4,5,Blue,Black,63880
2198ba68-ee3c-4376-b37b-0adc61f601d6,Lexus,2014,IS350,F Sport,USED,Automatic,3.5,Rear,Premium,9.7,155620,6.0,Sedan,Castle Hill,NSW,4,5,Silver,Black,27990
21d70e44-d3aa-4868-a98b-742f020d15f2,Lexus,2021,IS350,F Sport +EP1,USED,Automatic,3.5,Rear,Premium,9.5,18277,6.0,Sedan,Hoppers Crossing,VIC,4,5,Grey,Black,78888
60bff1b6-6515-41ac-8b47-08337e7c75e3,Lexus,2012,LS460,Sport,USED,Automatic,4.6,Rear,Premium,11.1,130985,8.0,Sedan,Braeside,VIC,4,5,White,Black,39888
07dd1466-049a-4a46-9afe-ca38d55642d7,Lexus,2015,NX200T,Luxury (fwd),USED,Automatic,2.0,Front,Premium,7.7,120515,4.0,SUV,Thomastown,VIC,4,5,Blue,Black,29990
aab00687-be9d-4020-ad3e-36c155b288b3,Lexus,2018,NX300,F Sport (fwd),USED,Automatic,2.0,Front,Premium,7.7,107092,4.0,SUV,Melbourne,VIC,4,5,Grey,Black,43950
acb80969-a1ef-4dde-bca9-524c4ead387e,Lexus,2018,RX350,Luxury,USED,Automatic,3.5,AWD,Premium,9.6,82948,6.0,SUV,Mackay,QLD,4,5,White,Beige,55990
c27ce280-7108-410f-8ecc-0dd210dad9ef,Lexus,2018,RX450HL,Sport Luxury Hybrid,USED,Automatic,3.5,AWD,Hybrid,6.0,105240,6.0,SUV,Burwood,NSW,4,7,Silver,Black,68800
35707079-b11f-46d9-82b9-ef4306e6be03,Lexus,2019,RC350,F Sport,USED,Automatic,3.5,Rear,Premium,9.4,30968,6.0,Coupe,Phillip,ACT,2,4,Silver,Leather,60990
1f804ed0-8767-4cbc-a978-d3af54a350d7,Lexus,2019,RX450H,Luxury Hybrid,USED,Automatic,3.5,AWD,Hybrid,5.7,58000,6.0,SUV,Osborne Park,WA,4,5,White,Black,72999
cdc0510d-1aa0-4621-8a1e-1d996eb7f01b,Lexus,2022,ES250,Luxury,USED,Automatic,2.5,Front,Premium,6.6,9126,4.0,Sedan,Southport,QLD,4,5,Silver,Black,58980
15705586-f450-455c-8a8d-b6d5756e55bb,Lexus,2018,NX300,Sports Luxury (awd),USED,Automatic,2.0,AWD,Premium,7.9,37980,4.0,SUV,Brookvale,NSW,4,5,Grey,Black Leather,56990
b164ba21-655a-4e64-b3d6-cb9c8ff015da,Lexus,2015,IS200T,Luxury,USED,Automatic,2.0,Rear,Premium,7.5,50267,4.0,Sedan,Berwick,VIC,4,5,Silver,Black,34724
268cfc15-c6bf-4b4b-aedc-bba7851af55f,Lexus,2018,RX450H,F Sport Hybrid,USED,Automatic,3.5,AWD,Hybrid,5.7,125167,6.0,SUV,Carlton,NSW,4,5,White,Red,63888
75c553f4-6ce6-44cb-ada7-eecf3694cb2d,Lexus,2021,ES250,Luxury +EP1,USED,Automatic,2.5,Front,Premium,6.6,15477,4.0,Sedan,Fortitude Valley,QLD,4,5,Black,Black,54990
5b81e918-0c19-4aa5-b721-edca3092654a,Lexus,2012,CT200H,Prestige,USED,Automatic,1.8,Front,Hybrid,4.1,96851,4.0,Hatchback,Burwood,VIC,5,5,Black,Leather,21590
0c383c06-ce99-435f-9810-cb0e8b063ce7,MG,2023,ZS,EV Essence,NEW,Automatic,,Front,Electric,0.0,11,,SUV,Artarmon,NSW,4,5,White,Knight Black Synthetic Leather,57709
72534783-dbcf-40e7-af0d-9d3f06887fca,MG,2023,ZS,EV Long Range,NEW,Automatic,,Front,Electric,0.0,15,,SUV,Blacktown,NSW,4,5,Red,Knight Black Synthetic Leather,57709
833e51ff-8983-43bc-a6e0-92f39377688d,MG,2021,MG3,Auto Core,USED,Automatic,1.5,Front,Premium,6.7,30320,4.0,Hatchback,Nundah,QLD,5,5,White,Black,16990
518dbef6-7638-480a-b662-7f8a88a01163,MG,2022,MG3,Auto Core (with Navigation),NEW,Automatic,1.5,Front,Premium,6.7,15,4.0,Hatchback,Blacktown,NSW,5,5,White,Black & Grey Cloth,19490
e5df3de1-cbc0-4e10-8e5a-ee0fa6426977,MG,2023,HS,+EV Phev Essence,NEW,Automatic,1.5,Front,-,1.7,10,4.0,SUV,Elsternwick,VIC,4,5,White,Black,51390
8a994ec5-29ac-436d-ac20-9c392a28224d,MG,2021,MG3,Auto Excite (with Navigation),USED,Automatic,1.5,Front,Premium,6.7,21678,4.0,Hatchback,Arncliffe,NSW,5,5,Blue,Black,17990
9d8c5698-b230-4a3e-86fa-b0a9bfa1ab2c,MG,2022,HS,Essence Anfield Edition,USED,Automatic,1.5,Front,Unleaded,7.3,30611,4.0,SUV,Elsternwick,VIC,4,5,Black,Red,34950
c97d2429-ac79-455d-b764-29d9345bf409,MG,2022,HS,Essence,NEW,Automatic,1.5,Front,Unleaded,7.3,10,4.0,SUV,Artarmon,NSW,4,5,White,Knight Black,38880
e7af62e6-7919-461e-861d-da9397219cc5,MG,2021,HS,Core,USED,Automatic,1.5,Front,Unleaded,7.3,9630,4.0,SUV,Victoria Park,WA,4,5,White,Dark Grey Cloth,27977
73fe4431-5d54-42c0-9a3f-d538a54a94b2,MG,2023,ZST,Essence,NEW,Automatic,1.3,Front,-,7.3,15,3.0,SUV,Blacktown,NSW,5,5,White,Black,34990
9db81c7c-3e67-4c94-87ef-df665b12c8fe,MG,2023,ZST,Essence,NEW,Automatic,1.3,Front,-,7.3,23,3.0,SUV,Mildura,VIC,5,5,Red,Black Trim,34690
58ea4021-e61b-4728-b1bf-5f074cee821d,MG,2022,HS,Phev Essence,NEW,Automatic,1.5,Front,Hybrid,1.7,10,4.0,SUV,Ringwood,VIC,4,5,Silver,Black,49990
b391a70f-5024-445d-8fb7-a9ce674c8e6f,MG,2022,MG3,Auto Core (with Navigation),NEW,Automatic,1.5,Front,Premium,6.7,15,4.0,Hatchback,Blacktown,NSW,5,5,Blue,Black & Grey Cloth,19490
